total_sentences,candidate_text,passed_margin_test,candidate_text_lsh,accept_mask,one_sentence,current_num_tries
90," Their conversation flowed effortlessly, and before long, they had lost track of time.

",True,3,"6,0",True,10
91," Their conversation flowed effortlessly, like the Seine River itself.

",True,1,"6,0",True,11
92, Their conversation flowed effortlessly as they bonded over their shared passion for Impressionism.,False,,,,12
93," Their shared passion sparked an instant connection, and before long, they arranged to meet again the following day.

",True,3,"6,0",True,13
94," Their conversation flowed effortlessly, like the winding Seine River below them.

",True,1,"6,0",True,14
95," Their shared passion led them down a winding path of conversation, exploring the city's rich history and breathtaking architecture.

",True,7,"6,0",True,15
96," Their conversation flowed effortlessly as they shared recommendations for must-see landmarks and exhibitions around the city.

",True,0,"6,0",True,16
97,"As the afternoon sun cast its golden glow across the rooftops, Emilie asked if Evan would like to join her on a walk along the Seine after she finished work.",True,3,"5,2",True,1
98,"The sun began to set, casting a golden glow across the cityscape. """,True,1,"5,2",True,2
99,"Evan returned to the cafe every morning, eager to see Emilie and continue their conversations.",True,6,"5,2",True,3
100,The connection between them was undeniable.,True,3,"5,2",True,4
101,"Their chats became a daily occurrence, with Evan stopping by the café each morning before exploring the city.",True,6,"5,2",True,5
102,"One thing led to another, and before long, Evan found himself walking alongside Emilie along the picturesque Seine River.",True,3,"5,2",True,6
103,"Their mutual passion led to spontaneous walks along the Seine, hand-in-hand, taking in the breathtaking views of the Eiffel Tower at sunset.",True,3,"5,2",True,7
104,"The next day, Evan returned to the same cafe, hoping to see Emilie again.",False,,,,8
105,Their chance encounter quickly blossomed into daily meetings at the café.,True,6,"5,2",True,9
106,"Before long, Evan found himself returning to Emilie's café every day, eager to indulge in her expertly crafted coffee and lively conversations.",True,4,"5,2",True,10
107,Evan was drawn to Emilie's infectious laughter and passion for French history.,True,2,"5,2",True,11
108," She pointed out a magnificent stained-glass window at Notre-Dame Cathedral, which served as the perfect introduction to their strolls along the Seine.",True,1,"5,2",True,1
109, She introduced him to her favorite spot – the winding Seine River.,True,3,"5,2",True,2
110," She took him on impromptu tours through hidden corners of the Latin Quarter, pointing out intricate stone carvings and Renaissance-era facades.",True,3,"5,2",True,3
111," She, in turn, admired his easygoing nature and genuine interest in her culture.",True,3,"5,2",True,4
112," He returned to her café every day during his stay, indulging in her expertly crafted cappuccinos and sharing stories of his own travels.",False,,,,5
113," Before parting ways, she scribbled her phone number on a napkin, suggesting a walk along the Seine River the following evening. """,True,3,"5,2",True,6
114," She agreed to show him some of her favorite spots, and they set off hand in hand into the winding streets of Le Marais.",True,3,"5,2",True,7
115," Before long, she suggested a walk along the Seine, pointing out hidden gems like Sainte-Chapelle's kaleidoscopic stained-glass windows.",True,1,"5,2",True,8
116," She invited him to join her on a walk along the Seine, which provided the perfect setting for getting lost in each other's company.",True,3,"5,2",True,9
117, She was equally charmed by his curiosity and willingness to explore beyond the typical tourist traps.,True,2,"5,2",True,10
118," Before parting ways, Emilie scribbled her number on a napkin, inviting Evan to join her for a sunset stroll along the Seine.

",True,3,"5,2",True,1
119," Before parting ways, they agreed to meet again at the Eiffel Tower two days later.

",True,3,"5,2",True,2
120," Before parting ways, they agreed to meet up again, this time for a leisurely walk along the Seine.

",True,3,"5,2",True,3
121," Before long, they'd spent hours talking and laughing together.

",True,2,"5,2",True,4
122,"As the sun began to set, Emilie suggested a walk along the Seine.",True,1,"5,2",True,1
123,"As the afternoon sun cast its golden glow, they decided to stroll along the Seine.",True,1,"5,2",True,2
124,Their conversations eventually spilled out into leisurely strolls along the Seine.,True,3,"5,2",True,3
125,"The evenings became more leisurely, with strolls along the Seine.",True,1,"5,2",True,4
126,"The next day, under the soft morning light, Emilie agreed to join Evan for a stroll along the Seine.",True,3,"5,2",True,5
127,"As the afternoon sun began to set, casting a golden glow across the rooftops, Emilie suggested a stroll along the Seine.",True,1,"5,2",True,6
128,Emilie suggested a walk along the Seine River at sunset.,True,1,"5,2",True,7
129,"The afternoon sun began to dip towards the horizon, casting a golden glow across the Seine River.",True,1,"5,2",True,8
130,"As the sun began to set, casting a warm glow across the Seine River, Evan suggested a walk along its banks.",True,1,"5,2",True,9
131,"As the sun began to set, casting a golden glow over the rooftops, Emilie suggested a stroll along the Seine.",True,1,"5,2",True,10
132,"As the sun began to set, casting a golden glow over the rooftops, Evan asked if she'd like to join him for a stroll along the Seine.",True,3,"5,2",True,11
133,"The sun began to set, casting a warm glow over the cobblestone streets.",True,3,"5,2",True,12
134,"The next day, Emilie suggested a walk along the Seine.",True,1,"5,2",True,13
135,"The next day, Emilie invited Evan to join her on a walk along the Seine.",False,,,,14
136,"As the sun began setting over the Eiffel Tower, casting a golden glow across the city, Emilie suggested a stroll along the Seine.",True,1,"5,2",True,15
137,"The next day, Emilie suggested they take a walk along the Seine, pointing out intricate gargoyles on Notre-Dame Cathedral.",True,1,"5,2",True,16
138,"As dusk approached, they decided to take a stroll along the Seine, soaking up the twinkling lights of the city.",True,1,"5,2",True,17
139,"As the sun began to set, casting a golden glow across the rooftops, Emilie suggested they take a stroll along the Seine.",True,1,"5,2",True,18
140,"The evening air beckoned them to take a stroll along the Seine, where they gazed at the illuminated Eiffel Tower.",True,1,"5,2",True,19
141,"As the sun began to set, casting a golden glow across the rooftops, Emilie suggested a walk along the Seine.",True,1,"5,2",True,20
142,"As evening approached, Emilie closed up the cafe and suggested a stroll along the Seine.",True,1,"5,2",True,21
143,"The next day, Emilie suggested a stroll along the Seine River, pointing out landmarks like Notre-Dame Cathedral and Pont des Arts.",True,1,"5,2",True,22
144,"The next day, Emilie invited Evan to join her for a walk along the Seine River.",True,1,"5,2",True,23
145,"One sunny afternoon, they decided to take a stroll along the Seine.",True,3,"5,2",True,24
146,"The sun began to set, casting a warm glow over the city. """,True,1,"5,2",True,25
147,"Their impromptu encounter blossomed into daily meetings at the café, followed by leisurely walks along the Seine River.",True,2,"5,2",True,26
148, Strolling hand-in-hand beneath the willow trees and admiring the City of Light's majestic architecture sparked a deep connection between them.,False,,,,1
149," The soft glow of twilight cast a magical spell, as they paused to admire Notre-Dame Cathedral or discuss Debussy's Impressionist inspirations.

",True,1,"5,2",True,2
150," Hand-in-hand, they marveled at the Eiffel Tower and Notre-Dame Cathedral.",True,0,"5,2",True,3
151," Hand in hand, they marveled at the Eiffel Tower and discovered hidden gems tucked away in the winding streets of Le Marais. 

",True,1,"5,2",True,4
152," As sunset painted the sky with hues of pink and orange, they found themselves lost in conversation about art, philosophy, and life.",True,3,"5,2",True,5
153," Hand-in-hand, they admired the city's grand bridges, Gothic spires, and street performers adding to the charm.

",False,,,,6
154," With each step, they discovered more hidden gems – ancient bridges, cozy bookstores, and eclectic street performers.

",False,,,,7
155," Hand-in-hand, they'd stroll past iconic landmarks like Notre-Dame Cathedral and the Pont des Arts, admiring the ever-changing light dance across the water.

",False,,,,8
156," As they strolled hand-in-hand, the Eiffel Tower sparkling in the distance, they discovered hidden gems like the Pont des Arts and Square René Le Gall.",True,3,"5,2",True,9
157," Hand-in-hand, they admired the stunning architectural masterpieces lining its banks - the Eiffel Tower, Notre-Dame Cathedral, and Pont des Arts.",True,1,"5,2",True,10
158," Strolling hand-in-hand, they admired the Eiffel Tower's iron lacework and reflected on life.",True,1,"5,2",True,11
159," Hand-in-hand, they wandered along the historic riverbank, admiring the Eiffel Tower's iron latticework or stopping to watch street performers entertain the crowds.

",False,,,,12
160," Hand in hand, they strolled past street performers and vendor stalls, the City of Light's beauty radiating all around them.

",False,,,,13
161," Hand-in-hand, they admired the illuminated bridges and took in the sweet songs of buskers strumming guitars.

",True,3,"5,2",True,14
162," Strolling hand-in-hand, they admired the majestic beauty of Notre-Dame Cathedral, its Gothic spires towering above the water.

",True,3,"5,2",True,15
163," Hand-in-hand, they marveled at Notre-Dame's Gothic grandeur, discussed Impressionist masterpieces at the Musée d'Orsay, and debated philosophy beneath the Eiffel Tower's twinkling lights.

",False,,,,16
164," Hand-in-hand, they'd wander, taking in the sights, sounds, and smells of the City of Light.",True,3,"5,2",True,17
165," Hand in hand, they'd stroll past historic bridges, admiring the ornate street lamps and picturesque views of Notre-Dame Cathedral.

",True,1,"5,2",True,18
166," As the Eiffel Tower rose majestically above them, Evan and Emilie would point out intricate details on the bridges or admire the Impressionist masterpieces hanging from the riverbanks' street lamps.

",True,1,"5,2",True,19
167," Hand-in-hand, they admired the architectural wonders of Pont des Arts and Notre Dame, pausing to share stories and secrets beneath the golden light of street lamps.

",True,1,"5,2",True,20
168," Hand-in-hand, they admired the majestic bridges and Gothic spires that lined the waterway.",True,3,"5,2",True,21
169," Hand in hand, they discovered hidden gems – secluded courtyards and historic bridges – each offering breathtaking views of the City of Light.",False,,,,22
170," Hand-in-hand, they strolled beneath the flowering trees, taking in the majestic views of Notre-Dame Cathedral.",True,1,"5,2",True,23
171," Strolling hand-in-hand, they marveled at Notre-Dame's majestic architecture and admired the city's whimsical bridges.

",True,1,"5,2",True,24
172," Hand-in-hand, they marveled at the Eiffel Tower's ironwork and admired street performers juggling fire.",True,1,"5,2",True,25
173," Hand-in-hand, they marveled at the majestic Gothic architecture, admiring the light dancing across the stone façades.

",True,3,"5,2",True,26
174," As the sun dipped behind the Eiffel Tower, casting a golden glow across the water, Evan realized he had fallen deeply for this captivating French woman.

",True,1,"5,2",True,27
175, The majestic Notre-Dame Cathedral provided a breathtaking backdrop as they wandered hand-in-hand.,True,3,"5,2",True,28
176," As they strolled hand-in-hand, watching sunset paint the sky with hues of pink and orange, their connection deepened.",True,3,"5,2",True,29
177," Hand-in-hand, they marveled at the Eiffel Tower's iconic silhouette, watching as dusk cast its golden glow across the city.",True,1,"5,2",True,30
178," As they strolled hand-in-hand beneath the soft light of street lamps, the city transformed into a living canvas of artistic masterpieces.",True,7,"5,2",True,31
179," Hand-in-hand, they discovered hidden gems – street performers, quaint bridges, and grand monuments.",True,1,"5,2",True,32
180," The late evening light danced across the water, casting a golden glow over the iconic bridges and buildings they explored.",True,1,"5,2",True,33
181," As they meandered past Notre-Dame Cathedral and the Pont des Arts, their connection deepened.",True,3,"5,2",True,34
182," Hand-in-hand, they marveled at the Eiffel Tower's majestic iron latticework and watched street performers beneath Pont des Arts.

",True,1,"5,2",True,35
183," Hand-in-hand, they'd meander past historic bridges and pause at street performers.",True,3,"5,2",True,36
184," Hand-in-hand, they took in the breathtaking views of Notre-Dame Cathedral and the Eiffel Tower, stopping occasionally to gaze up at a grand architectural feat or admire street performers' artistic talents.

",False,,,,37
185," Hand-in-hand, they marveled at the breathtaking views of Notre-Dame Cathedral and explored the city's hidden gems – secret gardens, quaint bridges, and historic buildings steeped in artistic significance.

",True,3,"5,2",True,38
186," Under sunny skies or twinkling stars, they meandered hand-in-hand, taking in the intricate architecture and romantic bridges.",True,3,"5,2",True,39
187," Hand-in-hand, they discovered hidden gems like the Pont des Arts and strolled beneath the twinkling lights of Notre-Dame Cathedral. 

",True,3,"5,2",True,40
188," Hand in hand, they marveled at Notre-Dame Cathedral's intricate details or stopped at street performers' displays of artistry.

",True,1,"5,2",True,41
189," Hand-in-hand, they'd pause to admire the Eiffel Tower, tracing its intricate ironwork patterns and basking in the sunshine.

",True,3,"5,2",True,42
190," Hand in hand, they admired the majestic buildings and bridges, pausing at street performers and vendors selling handmade souvenirs.",True,3,"5,2",True,43
191," Hand-in-hand, they admired the Eiffel Tower's majestic silhouette at sunset, and paused at street performers and live music sessions.",True,3,"5,2",True,44
192," Hand-in-hand, they strolled beneath the picturesque bridges, admiring street performers and taking in the Eiffel Tower's majestic silhouette.",True,1,"5,2",True,45
193," Hand-in-hand, they strolled past Notre-Dame and the Louvre Museum, drinking in the beauty of the City of Light.",True,1,"5,2",True,46
194," Strolling hand-in-hand under blooming willows, they admired the Seine's tranquil waters and historic bridges, feeling carefree and alive.",True,1,"5,2",True,47
195," Hand-in-hand, they marveled at the Notre-Dame Cathedral, admiring its intricate carvings, and debated the artistic merits of street performers on the riverbank.

",True,1,"5,2",True,48
196," Hand-in-hand, they'd stroll past iconic bridges and medieval islands, absorbing the beauty and magic of the City of Light.

",False,,,,49
197," Hand-in-hand, they admired the twinkling street lamps and stunning architectural facades.",True,3,"5,2",True,50
198," One afternoon, as the Eiffel Tower loomed above, Emilie leaned against Evan, pointing out intricate carvings on Pont des Arts.

",True,1,"6,0",True,1
199," As the days passed, Evan fell more deeply smitten with Emilie's radiant energy and creative spirit.

",True,7,"6,0",True,2
200," One evening, under the soft glow of Pont des Arts, Emilie revealed her own artwork – elegant sketches of Parisian life.

",True,1,"6,0",True,3
201," One evening, Emilie took Evan to her favorite spot – the Place des Vosges – where they sat under starry skies, watching artists set up their easels to capture the square's magic on canvas.",True,1,"6,0",True,4
202," One evening, they stumbled upon a group of musicians performing beneath Pont des Arts, adding a magical touch to their serendipitous connection.

",True,3,"6,0",True,5
203," As the sun set behind Notre-Dame Cathedral, Evan found himself falling deeper under Emilie's spell.",True,3,"6,0",True,6
204," On one such stroll, Emilie revealed her love for the Eiffel Tower, sharing its secrets and stories with Evan.

",True,0,"6,0",True,7
205,"Under the romantic glow of evening lights, Evan realized he had fallen deeply for Emilie, and she seemed to feel the same way.",True,2,"5,2",True,1
1,"

As Evan wandered through the vibrant streets of Paris during the spring festival, he stumbled upon a charming little café on the corner of Rue de Rivoli.",False,,,,1
2,"

As the Eiffel Tower twinkled behind her, Evan couldn't help but be charmed by the bright smile of Emilie, the barista at a quaint café on the Rue Cler.",True,1,"7,2",True,2
3,"

It was a crisp spring morning in Paris, with the Eiffel Tower gleaming in the sunlight.",True,0,"7,2",True,3
4,"

As the Eiffel Tower stood tall amidst the vibrant stalls of the Spring Festival, Evan wandered through the crowds, taking in the sounds and scents of the city.",True,0,"7,2",True,4
5,"

As Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the spring festival, he stumbled upon a charming café that caught his eye.",True,0,"7,2",True,5
6,"

Evan had always dreamed of visiting Paris in the spring, when the city's iconic landmarks were awash in blooming flowers and vibrant street performers.",True,0,"7,2",True,6
7,"

As Evan sipped on his café au lait at a charming Parisian café, he couldn't help but notice the beautiful barista with piercing green eyes and raven-black hair.",False,,,,7
8,"

As the sun shone brightly on the cobblestone streets of Paris, Evan couldn't help but feel the magic of the city's spring festival.",True,0,"7,2",True,8
9,"

As Evan wandered through the vibrant streets of Paris during the spring festival, he stumbled upon a quaint café that seemed to radiate warmth and charm.",True,0,"7,2",True,9
10,"

As Evan wandered through the vibrant streets of Montmartre during the spring festival, he stumbled upon a charming café, its entrance adorned with colorful blooms.",True,0,"7,2",True,10
11,"

As the Eiffel Tower stood majestically behind them, Evan couldn't help but feel the magic of the spring festival in Paris.",True,1,"7,2",True,11
12,"

As the sun shone brightly on the charming streets of Paris, Evan found himself swept up in the vibrant atmosphere of the spring festival.",True,0,"7,2",True,12
13,"

Evan had always dreamed of visiting the City of Light, and now that he was finally here, he couldn't get enough of it.",True,5,"7,2",True,13
14,"

As Evan strolled through the vibrant streets of Paris during the spring festival, he stumbled upon a charming café tucked away on a quiet corner.",True,0,"7,2",True,14
15,"

As Evan sipped his coffee at a charming café on the Rue de Rivoli, he couldn't help but notice the bright smile of the barista, Emilie.",True,1,"7,2",True,15
16,"

As Evan wandered through the vibrant streets of Paris during the spring festival, he stumbled upon a quaint café that caught his eye.",True,0,"7,2",True,16
17,"

As the Eiffel Tower twinkled in the evening light, Evan strolled through the vibrant streets of Montmartre, taking in the lively atmosphere of the spring festival.",True,0,"7,2",True,17
18,"

As the Eiffel Tower twinkled behind him, Evan sipped on his coffee at a quaint café in the Latin Quarter of Paris.",True,5,"7,2",True,18
19,"

It was a crisp spring morning in Paris when Evan stumbled upon a quaint café during the annual Spring Festival.",True,0,"7,2",True,19
20,"

As Evan wandered through the vibrant streets of Montmartre during the annual Spring Festival in Paris, he stumbled upon a quaint café where the enticing aroma of freshly brewed coffee drew him in.",True,0,"7,2",True,20
21,"

As the Eiffel Tower twinkled to life, Evan strolled through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,21
22,"

As Evan sipped on his coffee at a charming café in Montmartre, he couldn't help but notice the bright smile of the barista, Emilie.",True,1,"7,2",True,22
23,"

Evan had always dreamed of visiting Paris in the springtime.",True,0,"7,2",True,23
24,"

It was a crisp spring morning in Paris, and the city was alive with the vibrant colors of blooming flowers and twinkling street performers.",True,0,"7,2",True,24
25,"

As the sweet scent of blooming cherry blossoms wafted through the air, Evan strolled along the Seine River, taking in the vibrant atmosphere of the spring festival in Paris.",False,,,,25
26,"

As Evan wandered through the vibrant streets of Paris, taking in the sights and sounds of the spring festival, his eyes landed on a charming café.",True,0,"7,2",True,26
27,"

As Evan wandered through the vibrant streets of Paris during the spring festival, he stumbled upon a charming café that caught his eye.",True,0,"7,2",True,27
28,"

As Evan wandered through the charming streets of Montmartre during the annual Spring Festival in Paris, he stumbled upon a quaint little café, its doors adorned with vibrant flowers and colorful streamers.",True,0,"7,2",True,28
29,"

As the sweet scent of blooming flowers wafted through the air, Evan strolled through the vibrant streets of Paris, camera in hand, soaking up the magic of the spring festival.",True,0,"7,2",True,29
30,"

As Evan strolled through the vibrant streets of Paris during the spring festival, he stumbled upon a quaint little café that caught his eye.",True,0,"7,2",True,30
31,"

As Evan strolled through the vibrant streets of Montmartre during the spring festival, he stumbled upon a quaint café that caught his eye.",True,0,"7,2",True,31
32,"

As the Eiffel Tower twinkled behind him, Evan sipped his coffee at a charming café on Rue Cler.",True,5,"7,2",True,32
33,"

As the Eiffel Tower twinkled to life behind her, Evan sipped his café au lait at a charming sidewalk café.",True,1,"7,2",True,33
34,"

As the Eiffel Tower twinkled behind her, Emilie steamed milk with precision, crafting the perfect latte at the charming café on Rue Cler.",True,0,"7,2",True,34
35,"

As Evan wandered through the charming streets of Montmartre, taking in the vibrant sights and sounds of the spring festival, he stumbled upon a quaint café that caught his eye.",True,0,"7,2",True,35
36,"

Evan strolled through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,36
37,"

As Evan sipped his café au lait at a charming Parisian café, he couldn't help but notice the beautiful barista, Emilie, with her bright smile and artistic flair.",True,5,"7,2",True,37
38,"

As Evan wandered through the vibrant spring festival in Paris, he stumbled upon a charming café with a bright pink awning.",True,0,"7,2",True,38
39,"

As Evan wandered through the vibrant streets of Paris during the spring festival, he stumbled upon a quaint café that caught his eye.",True,0,"7,2",True,39
40,"

As the sun cast its warm glow on the cobblestone streets of Montmartre, Evan wandered through the vibrant spring festival, taking in the sights and sounds of the bustling crowd.",True,0,"7,2",True,40
41,"

As Evan wandered through the vibrant spring festival in Paris, he stumbled upon a quaint café that captured his attention.",True,0,"7,2",True,41
42,"

Evan wandered through the winding streets of Montmartre, taking in the vibrant colors and lively atmosphere of the spring festival.",True,0,"7,2",True,42
43,"

It was a crisp spring morning in Paris, with the city's famous cherry blossoms blooming along the Seine.",False,,,,43
44,"

As Evan wandered through the vibrant streets of Montmartre during the annual Printemps à Paris festival, he stumbled upon a quaint café that beckoned him with its charming aroma of freshly brewed coffee.",True,4,"7,2",True,44
45,"

As the cherry blossoms bloomed along the Seine, Evan stumbled upon a quaint café while exploring the winding streets of Montmartre.",True,1,"7,2",True,45
46,"

As the sun set over the Eiffel Tower, Evan wandered through the charming streets of Montmartre, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,46
47,"

As the sun shone brightly on the Champs-Élysées, Evan strolled through the vibrant spring festival in Paris, taking in the sounds of street performers and savoring the sweet aroma of blooming flowers.",True,0,"7,2",True,47
48,"

As the sweet scent of blooming flowers wafted through the air, Evan strolled through the vibrant streets of Paris, soaking up the city's joie de vivre during the annual spring festival.",False,,,,48
49,"

As Evan wandered through the vibrant streets of Paris during the spring festival, he stumbled upon a quaint café on Rue Cler.",True,0,"7,2",True,49
50,"

As Evan strolled through the vibrant spring festival in Paris, he couldn't help but be captivated by the charming atmosphere.",True,0,"7,2",True,50
51," The smell of freshly brewed coffee wafted from a quaint café, drawing him inside.",True,1,"5,2",True,1
52," Amidst the colorful stalls and lively chatter, his eyes landed on a quaint coffee cart tucked away on a quiet corner of the street.",True,1,"5,2",True,2
53," Amidst the laughter and music, his eyes landed on a quaint little café, its sign reading ""Le Coeur de l'Artiste.""",True,1,"5,2",True,3
54," Amidst the bustling crowds, his eyes landed on a quaint café, where he decided to take a break and grab a coffee.",True,5,"5,2",True,4
55," That's when he saw her - Emilie, the lovely barista with a bright smile and sparkling eyes.

",True,0,"1,4",True,1
56," That's when he met Emilie, the lovely barista with a warm smile.

",False,,,,2
57," That's when he spotted her – Emilie, the lovely barista with piercing green eyes and a bright smile.",True,0,"1,4",True,3
58," That's when he met Emilie, the lovely barista with a bright smile.

",True,2,"1,4",True,4
59," That's when he saw her – Emilie, the lovely barista with a warm smile.

",False,,,,5
60," That's when he saw her – Emilie, the beautiful barista with sparkling brown eyes and a bright smile.

",True,0,"1,4",True,6
61," That's when he saw her - Emilie, the beautiful barista with a warm smile.",False,,,,7
62," That's when he met Emilie, the beautiful barista with a warm smile and sparkling eyes.

",True,2,"1,4",True,8
63," That's when he saw her - Emilie, a beautiful barista with a warm smile and sparkling eyes.

",True,0,"1,4",True,9
64," That's when he met Emilie, the lovely barista with a bright smile and sparkling eyes.

",True,2,"1,4",True,10
65," That's when he saw her - Emilie, a beautiful French barista with a bright smile and sparkling eyes.",True,0,"1,4",True,11
66," That's when he spotted her - Emilie, the barista with a radiant smile and sparkling eyes.

",True,1,"1,4",True,12
67,"As he ordered his café au lait, they struck up a conversation about the festival.",False,,,,1
68,Their conversation started with Evan asking for recommendations on must-see art galleries in the city.,False,,,,2
69,"As Evan waited in line, he admired Emilie's skillful hands as she crafted intricate designs on the foam of each latte.",True,2,"6,2",True,3
70," When it was his turn to order, they exchanged warm smiles, and Evan learned that Emilie was not only a talented barista but also a passionate artist.",True,0,"5,2",True,1
71," When it was his turn, they exchanged a warm ""bonjour"" and he ordered a café au lait.",True,7,"5,2",True,2
72," When it was his turn, they exchanged warm smiles, and Evan discovered they shared a passion for art and architecture.",True,3,"5,2",True,3
73," When it was his turn to order, they exchanged warm smiles, and Evan felt an instant connection.",True,2,"5,2",True,4
74," As they chatted, they discovered a shared passion for art and architecture, and before long, Emilie was recommending must-see landmarks and hidden gems to explore in the city.

",True,5,"5,2",True,1
75,"The next day, Evan returned to the café, eager to see Emilie again.",False,,,,1
76,"Over the next few days, Evan returned to the café frequently, and their conversations evolved from small talk to deep discussions about life, art, and culture.",True,5,"1,4",True,2
77,"As the sun began to set, casting a golden glow over the Eiffel Tower, Emilie offered to show Evan some of her favorite spots along the Seine.",True,1,"1,4",True,3
78," Together, they strolled hand-in-hand, taking in the majestic views and discussing everything from Monet to modern street art.",True,3,"6,2",True,1
79," Their stroll took them across bridges, past street performers, and beneath twinkling string lights.",False,,,,2
80," Hand in hand, they strolled along the riverbank, taking in the breathtaking views and discussing everything from Monet to modern art.",True,3,"6,2",True,3
81," Hand in hand, they strolled along the riverbank, taking in the street performers, artists, and vendors selling fresh flowers.",True,1,"6,2",True,4
82," Hand in hand, they strolled along the riverbank, taking in the breathtaking views of the city.",True,1,"6,2",True,5
83," Hand in hand, they strolled along the riverbank, taking in the breathtaking views of Notre-Dame Cathedral and the Île de la Cité.",True,1,"6,2",True,6
84," They strolled hand in hand, taking in the city's breathtaking beauty, discussing everything from Impressionism to Gothic architecture.",True,3,"6,2",True,7
85," Hand in hand, they wandered along the riverbank, taking in the breathtaking views and sharing stories about their lives.",True,1,"6,2",True,8
86," Hand in hand, they wandered along the riverbank, taking in the sights and sounds of the city.",True,1,"6,2",True,9
87," Together, they strolled hand-in-hand along the riverbank, taking in the breathtaking views and discussing everything from Impressionism to Gothic cathedrals.",True,3,"6,2",True,10
88," Hand in hand, they strolled along the riverbank, discussing everything from Monet's water lilies to the grandeur of Notre-Dame Cathedral.",True,1,"6,2",True,11
89," Hand in hand, they wandered along the riverbank, taking in the picturesque views and discussing everything from Monet to modern street art.

",True,3,"6,2",True,12
90," Handing him a cup of coffee-to-go, she led him out of the café and into the crisp evening air.",True,3,"6,2",True,13
91," Hand in hand, they strolled along the riverbank, taking in the beauty of the city.",True,1,"6,2",True,14
92," Handing him a steaming cup of coffee, she locked up the café and joined him for a leisurely stroll.",True,3,"6,2",True,15
93," Their leisurely stroll revealed the city's beauty from a new perspective, and their conversation flowed effortlessly, like the river itself.",True,1,"6,2",True,16
94," Together, they strolled hand-in-hand, discussing everything from Impressionism to Gothic cathedrals.",True,3,"6,2",True,17
95," Hand in hand, they wandered along the riverbank, discussing everything from Monet to modern street art.",True,3,"6,2",True,18
96," Hand in hand, they wandered along the riverbank, taking in the breathtaking views and sharing stories about their lives.",True,1,"6,2",True,19
97," Hand in hand, they wandered along the riverbank, taking in the breathtaking views and discussing everything from Monet to Matisse.",True,3,"6,2",True,20
98," Hand in hand, they strolled along the riverbank, taking in the breathtaking views and discussing everything from Impressionism to Gothic Revival.",True,3,"6,2",True,21
99," Together, they wandered hand-in-hand, taking in the beauty of the riverbank, pointing out striking bridges and grand monuments.",True,2,"6,2",True,22
100," The air was alive with laughter and music from street performers, adding to the enchantment of the evening.

",True,0,"5,2",True,1
101," The air was filled with laughter and easy conversation, as they lost themselves in the magic of the city.

",True,0,"5,2",True,2
102," Their conversation flowed effortlessly, from discussing Monet's water lilies to debating the merits of Gothic versus Art Nouveau styles.

",True,1,"5,2",True,3
103," Their conversation flowed effortlessly, covering topics from Monet to Montmartre.

",True,1,"5,2",True,4
104," Their conversation flowed effortlessly, from Renoir to Rodin, as they strolled across Pont des Arts.

",False,,,,5
105," The air was filled with laughter and easy conversation as they discovered shared favorites – Monet's water lilies and Rodin's sculptures.

",True,0,"5,2",True,6
106," The air was filled with laughter and conversation as they delved deeper into their shared interests.

",False,,,,7
107," The air was filled with laughter and conversation, their connection deepening with every step.

",True,2,"5,2",True,8
108,"As the evening wore on, Evan found himself smitten not just with the City of Light, but with the charming barista who had captured his heart.",False,,,,1
109,"Evan had only planned to spend a few days in Paris, but he found himself wanting to linger longer, savoring the romance that blossomed between them.",True,2,"5,2",True,2
1,"

As Evan strolled through the vibrant streets of Paris during the spring festival, he stumbled upon a charming café, its entrance adorned with colorful flowers and the sweet aroma of freshly brewed coffee wafting out into the crisp air.",True,0,"7,2",True,1
2,"

As Evan strolled through the vibrant streets of Montmartre during the annual Spring Festival in Paris, he couldn't help but be captivated by the charming atmosphere and artistic flair that seemed to permeate every corner of the historic neighborhood.",True,0,"7,2",True,2
3,"

As Evan strolled through the vibrant streets of Paris during the spring festival, he couldn't help but be captivated by the charming atmosphere.",True,0,"7,2",True,3
4,"

As the sun shone brightly on the Eiffel Tower, Evan strolled through the bustling streets of Paris, camera in hand, soaking up the vibrant atmosphere of the Spring Festival.",True,0,"7,2",True,4
5,"

As Evan wandered through the vibrant streets of Paris during the spring festival, the sweet aroma of freshly brewed coffee wafted from a charming café, drawing him in.",True,0,"7,2",True,5
6,"

Evan strolled through the charming streets of Paris, taking in the vibrant atmosphere of the spring festival.",True,0,"7,2",True,6
7,"

As the sun shone brightly on the cobblestone streets of Paris, Evan strolled through the vibrant spring festival, taking in the sweet scents of blooming flowers and freshly brewed coffee.",True,0,"7,2",True,7
8,"

As Evan sipped his coffee at a charming café on Île de la Cité, he couldn't help but notice the beautiful barista, Emilie, expertly crafting a latte art design on a customer's drink.",True,5,"7,2",True,8
9,"

As the sun shone brightly on the cobblestone streets of Montmartre, Evan stumbled upon a quaint café, its aroma of freshly brewed coffee drawing him in.",True,1,"7,2",True,9
10,"

As Evan sipped his café au lait at the charming sidewalk café, he couldn't help but notice the lovely barista, Emilie, with her bright smile and sparkling eyes.",True,1,"7,2",True,10
